route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,trip_short_name,wheelchair_accessible,bikes_allowed
101,D,101-R-D-B27,Recoleta,1,101R,,,
101,D,101-R-D-B25,Recoleta,1,101R,,,
101,D,101-R-D-B24,Recoleta,1,101R,,,
101,D,101-R-D-B23,Recoleta,1,101R,,,
101,S,101-R-S-B20,Recoleta,1,101R,,,
101,S,101-R-S-B19,Recoleta,1,101R,,,
101,S,101-R-S-B18,Recoleta,1,101R,,,
101,S,101-R-S-B17,Recoleta,1,101R,,,
101,S,101-R-S-B16,Recoleta,1,101R,,,
101,S,101-R-S-B15,Recoleta,1,101R,,,
101,S,101-R-S-B14,Recoleta,1,101R,,,
101,L,101-R-L-B11,Recoleta,1,101R,,,
101,L,101-R-L-B10,Recoleta,1,101R,,,
101,L,101-R-L-B09,Recoleta,1,101R,,,
101,L,101-R-L-B08,Recoleta,1,101R,,,
101,L,101-R-L-B07,Recoleta,1,101R,,,
101,L,101-R-L-B06,Recoleta,1,101R,,,
101,L,101-R-L-B05,Recoleta,1,101R,,,
101,L,101-R-L-B04,Recoleta,1,101R,,,
101,L,101-R-L-B03,Recoleta,1,101R,,,
101,D,101-R-D-B26,Recoleta,1,101R,,,
101,D,101-I-D-B27,Cerrillos,0,101I,,,
101,D,101-R-D-B28,Recoleta,1,101R,,,
101,L,101-I-L-B07,Cerrillos,0,101I,,,
101,D,101-I-D-B26,Cerrillos,0,101I,,,
101,D,101-I-D-B25,Cerrillos,0,101I,,,
101,D,101-I-D-B24,Cerrillos,0,101I,,,
101,D,101-I-D-B23,Cerrillos,0,101I,,,
101,S,101-I-S-B20,Cerrillos,0,101I,,,
101,S,101-I-S-B19,Cerrillos,0,101I,,,
101,S,101-I-S-B18,Cerrillos,0,101I,,,
101,S,101-I-S-B17,Cerrillos,0,101I,,,
101,S,101-I-S-B16,Cerrillos,0,101I,,,
101,L,101-R-L-B02,Recoleta,1,101R,,,
101,S,101-I-S-B15,Cerrillos,0,101I,,,
101,L,101-I-L-B11,Cerrillos,0,101I,,,
101,L,101-I-L-B10,Cerrillos,0,101I,,,
101,L,101-I-L-B09,Cerrillos,0,101I,,,
101,L,101-I-L-B08,Cerrillos,0,101I,,,
101,L,101-I-L-B02,Cerrillos,0,101I,,,
101,L,101-I-L-B03,Cerrillos,0,101I,,,
101,L,101-I-L-B04,Cerrillos,0,101I,,,
101,L,101-I-L-B05,Cerrillos,0,101I,,,
101,L,101-I-L-B06,Cerrillos,0,101I,,,
101,S,101-I-S-B14,Cerrillos,0,101I,,,
101,L,101-R-L-B01,Recoleta,1,101R,,,
101,D,101-I-D-B28,Cerrillos,0,101I,,,
102,L,102-R-L-B11,(M) Las Rejas,1,102R,,,
102,L,102-R-L-B10,(M) Las Rejas,1,102R,,,
102,L,102-R-L-B09,(M) Las Rejas,1,102R,,,
102,L,102-R-L-B08,(M) Las Rejas,1,102R,,,
102,L,102-R-L-B07,(M) Las Rejas,1,102R,,,
102,L,102-R-L-B06,(M) Las Rejas,1,102R,,,
102,L,102-R-L-B05,(M) Las Rejas,1,102R,,,
102,L,102-R-L-B04,(M) Las Rejas,1,102R,,,
102,L,102-R-L-B03,(M) Las Rejas,1,102R,,,
102,L,102-R-L-B02,(M) Las Rejas,1,102R,,,
102,L,102-R-L-B00,(M) Las Rejas,1,102R,,,
102,S,102-I-S-B19,San Carlos Oriente,0,102I,,,
102,S,102-I-S-B18,San Carlos Oriente,0,102I,,,
102,S,102-I-S-B17,San Carlos Oriente,0,102I,,,
102,S,102-I-S-B16,San Carlos Oriente,0,102I,,,
102,S,102-I-S-B15,San Carlos Oriente,0,102I,,,
102,S,102-I-S-B14,San Carlos Oriente,0,102I,,,
102,S,102-I-S-B13,San Carlos Oriente,0,102I,,,
102,D,102-I-D-B21,San Carlos Oriente,0,102I,,,
102,S,102-R-S-B12,(M) Las Rejas,1,102R,,,
102,S,102-R-S-B13,(M) Las Rejas,1,102R,,,
102,S,102-R-S-B14,(M) Las Rejas,1,102R,,,
102,D,102-I-D-B27,San Carlos Oriente,0,102I,,,
102,D,102-I-D-B26,San Carlos Oriente,0,102I,,,
102,D,102-I-D-B25,San Carlos Oriente,0,102I,,,
102,D,102-I-D-B24,San Carlos Oriente,0,102I,,,
102,D,102-I-D-B23,San Carlos Oriente,0,102I,,,
102,D,102-R-D-B28,(M) Las Rejas,1,102R,,,
102,D,102-R-D-B27,(M) Las Rejas,1,102R,,,
102,D,102-R-D-B26,(M) Las Rejas,1,102R,,,
102,S,102-I-S-B12,San Carlos Oriente,0,102I,,,
102,D,102-R-D-B25,(M) Las Rejas,1,102R,,,
102,D,102-R-D-B23,(M) Las Rejas,1,102R,,,
102,D,102-R-D-B21,(M) Las Rejas,1,102R,,,
102,S,102-R-S-B20,(M) Las Rejas,1,102R,,,
102,S,102-R-S-B19,(M) Las Rejas,1,102R,,,
102,S,102-R-S-B18,(M) Las Rejas,1,102R,,,
102,S,102-R-S-B17,(M) Las Rejas,1,102R,,,
102,S,102-R-S-B16,(M) Las Rejas,1,102R,,,
102,S,102-R-S-B15,(M) Las Rejas,1,102R,,,
102,D,102-R-D-B24,(M) Las Rejas,1,102R,,,
102,L,102-I-L-B11,San Carlos Oriente,0,102I,,,
102,S,102-I-S-B20,San Carlos Oriente,0,102I,,,
102,D,102-I-D-B28,San Carlos Oriente,0,102I,,,
102,L,102-I-L-B03,San Carlos Oriente,0,102I,,,
102,L,102-I-L-B04,San Carlos Oriente,0,102I,,,
102,L,102-I-L-B05,San Carlos Oriente,0,102I,,,
102,L,102-I-L-B06,San Carlos Oriente,0,102I,,,
102,L,102-I-L-B07,San Carlos Oriente,0,102I,,,
102,L,102-I-L-B08,San Carlos Oriente,0,102I,,,
102,L,102-I-L-B02,San Carlos Oriente,0,102I,,,
102,L,102-I-L-B09,San Carlos Oriente,0,102I,,,
102,L,102-I-L-B10,San Carlos Oriente,0,102I,,,
102,L,102-I-L-B00,San Carlos Oriente,0,102I,,,
103,S,103-I-S-B18,San Luis De Macul,0,103I,,,
103,D,103-I-D-B28,San Luis De Macul,0,103I,,,
103,D,103-I-D-B27,San Luis De Macul,0,103I,,,
103,D,103-I-D-B26,San Luis De Macul,0,103I,,,
103,D,103-I-D-B25,San Luis De Macul,0,103I,,,
103,D,103-I-D-B24,San Luis De Macul,0,103I,,,
103,D,103-I-D-B23,San Luis De Macul,0,103I,,,
103,L,103-R-L-B00,Providencia,1,103R,,,
103,S,103-R-S-B18,Providencia,1,103R,,,
103,L,103-R-L-B10,Providencia,1,103R,,,
103,L,103-R-L-B09,Providencia,1,103R,,,
103,L,103-R-L-B08,Providencia,1,103R,,,
103,L,103-R-L-B07,Providencia,1,103R,,,
103,L,103-R-L-B06,Providencia,1,103R,,,
103,L,103-R-L-B05,Providencia,1,103R,,,
103,L,103-R-L-B04,Providencia,1,103R,,,
103,L,103-R-L-B03,Providencia,1,103R,,,
103,L,103-I-L-B11,San Luis De Macul,0,103I,,,
103,D,103-I-D-B22,San Luis De Macul,0,103I,,,
103,D,103-I-D-B21,San Luis De Macul,0,103I,,,
103,S,103-I-S-B20,San Luis De Macul,0,103I,,,
103,S,103-I-S-B13,San Luis De Macul,0,103I,,,
103,S,103-I-S-B14,San Luis De Macul,0,103I,,,
103,S,103-I-S-B15,San Luis De Macul,0,103I,,,
103,S,103-I-S-B16,San Luis De Macul,0,103I,,,
103,S,103-I-S-B17,San Luis De Macul,0,103I,,,
103,S,103-I-S-B19,San Luis De Macul,0,103I,,,
103,S,103-I-S-B12,San Luis De Macul,0,103I,,,
103,S,103-R-S-B19,Providencia,1,103R,,,
103,L,103-I-L-B10,San Luis De Macul,0,103I,,,
103,L,103-R-L-B01,Providencia,1,103R,,,
103,S,103-R-S-B13,Providencia,1,103R,,,
103,S,103-R-S-B14,Providencia,1,103R,,,
103,S,103-R-S-B15,Providencia,1,103R,,,
103,S,103-R-S-B16,Providencia,1,103R,,,
103,S,103-R-S-B17,Providencia,1,103R,,,
103,D,103-R-D-B28,Providencia,1,103R,,,
103,D,103-R-D-B27,Providencia,1,103R,,,
103,D,103-R-D-B26,Providencia,1,103R,,,
103,D,103-R-D-B25,Providencia,1,103R,,,
103,D,103-R-D-B24,Providencia,1,103R,,,
103,D,103-R-D-B23,Providencia,1,103R,,,
103,D,103-R-D-B22,Providencia,1,103R,,,
103,D,103-R-D-B21,Providencia,1,103R,,,
103,S,103-R-S-B20,Providencia,1,103R,,,
103,L,103-R-L-B11,Providencia,1,103R,,,
103,L,103-R-L-B02,Providencia,1,103R,,,
103,S,103-R-S-B12,Providencia,1,103R,,,
103,L,103-I-L-B05,San Luis De Macul,0,103I,,,
103,L,103-I-L-B09,San Luis De Macul,0,103I,,,
103,L,103-I-L-B01,San Luis De Macul,0,103I,,,
103,L,103-I-L-B02,San Luis De Macul,0,103I,,,
103,L,103-I-L-B03,San Luis De Macul,0,103IPM,,,
103,L,103-I-L-B04,San Luis De Macul,0,103I,,,
103,L,103-I-L-B00,San Luis De Macul,0,103I,,,
103,L,103-I-L-B06,San Luis De Macul,0,103I,,,
103,L,103-I-L-B07,San Luis De Macul,0,103I,,,
103,L,103-I-L-B08,San Luis De Macul,0,103I,,,
104,S,104-R-S-B12,Providencia,1,104R,,,
104,S,104-R-S-B13,Providencia,1,104R,,,
104,S,104-R-S-B14,Providencia,1,104R,,,
104,L,104-R-L-B09,Providencia,1,104R,,,
104,L,104-R-L-B08,Providencia,1,104R,,,
104,L,104-R-L-B11,Providencia,1,104R,,,
104,L,104-R-L-B02,Providencia,1,104R,,,
104,L,104-R-L-B03,Providencia,1,104R,,,
104,L,104-R-L-B04,Providencia,1,104R,,,
104,L,104-R-L-B05,Providencia,1,104R,,,
104,L,104-R-L-B06,Providencia,1,104R,,,
104,L,104-R-L-B07,Providencia,1,104R,,,
104,L,104-R-L-B01,Providencia,1,104R,,,
104,L,104-R-L-B00,Providencia,1,104R,,,
104,L,104-I-L-B03,Camilo Henriquez,0,104IPM,,,
104,S,104-R-S-B16,Providencia,1,104R,,,
104,L,104-I-L-B10,Camilo Henriquez,0,104I,,,
104,L,104-I-L-B09,Camilo Henriquez,0,104I,,,
104,L,104-I-L-B08,Camilo Henriquez,0,104I,,,
104,L,104-I-L-B07,Camilo Henriquez,0,104I,,,
104,L,104-I-L-B06,Camilo Henriquez,0,104I,,,
104,L,104-I-L-B05,Camilo Henriquez,0,104I,,,
104,D,104-R-D-B28,Providencia,1,104R,,,
104,D,104-R-D-B27,Providencia,1,104R,,,
104,L,104-I-L-B11,Camilo Henriquez,0,104I,,,
104,D,104-R-D-B26,Providencia,1,104R,,,
104,D,104-R-D-B24,Providencia,1,104R,,,
104,D,104-R-D-B23,Providencia,1,104R,,,
104,D,104-R-D-B22,Providencia,1,104R,,,
104,D,104-R-D-B21,Providencia,1,104R,,,
104,S,104-R-S-B20,Providencia,1,104R,,,
104,L,104-I-L-B00,Camilo Henriquez,0,104I,,,
104,L,104-I-L-B01,Camilo Henriquez,0,104I,,,
104,L,104-I-L-B02,Camilo Henriquez,0,104I,,,
104,D,104-R-D-B25,Providencia,1,104R,,,
104,S,104-R-S-B15,Providencia,1,104R,,,
104,S,104-I-S-B12,Camilo Henriquez,0,104I,,,
104,S,104-I-S-B14,Camilo Henriquez,0,104I,,,
104,S,104-R-S-B17,Providencia,1,104R,,,
104,S,104-R-S-B18,Providencia,1,104R,,,
104,S,104-R-S-B19,Providencia,1,104R,,,
104,L,104-I-L-B04,Camilo Henriquez,0,104I,,,
104,D,104-I-D-B28,Camilo Henriquez,0,104I,,,
104,D,104-I-D-B27,Camilo Henriquez,0,104I,,,
104,D,104-I-D-B26,Camilo Henriquez,0,104I,,,
104,D,104-I-D-B25,Camilo Henriquez,0,104I,,,
104,S,104-I-S-B13,Camilo Henriquez,0,104I,,,
104,D,104-I-D-B24,Camilo Henriquez,0,104I,,,
104,D,104-I-D-B22,Camilo Henriquez,0,104I,,,
104,D,104-I-D-B21,Camilo Henriquez,0,104I,,,
104,S,104-I-S-B20,Camilo Henriquez,0,104I,,,
104,S,104-I-S-B19,Camilo Henriquez,0,104I,,,
104,S,104-I-S-B18,Camilo Henriquez,0,104I,,,
104,S,104-I-S-B17,Camilo Henriquez,0,104I,,,
104,S,104-I-S-B16,Camilo Henriquez,0,104I,,,
104,S,104-I-S-B15,Camilo Henriquez,0,104I,,,
104,D,104-I-D-B23,Camilo Henriquez,0,104I,,,
104,L,104-R-L-B10,Providencia,1,104R,,,
105,D,105-R-D-B28,Renca,1,105R,,,
105,L,105-I-L-B10,Lo Espejo,0,105I,,,
105,S,105-I-S-B15,Lo Espejo,0,105I,,,
105,S,105-I-S-B16,Lo Espejo,0,105I,,,
105,S,105-I-S-B17,Lo Espejo,0,105I,,,
105,S,105-I-S-B18,Lo Espejo,0,105I,,,
105,S,105-I-S-B19,Lo Espejo,0,105I,,,
105,S,105-I-S-B20,Lo Espejo,0,105I,,,
105,D,105-I-D-B23,Lo Espejo,0,105I,,,
105,D,105-I-D-B24,Lo Espejo,0,105I,,,
105,D,105-I-D-B25,Lo Espejo,0,105I,,,
105,D,105-I-D-B26,Lo Espejo,0,105I,,,
105,D,105-I-D-B27,Lo Espejo,0,105I,,,
105,S,105-I-S-B14,Lo Espejo,0,105I,,,
105,D,105-I-D-B28,Lo Espejo,0,105I,,,
105,L,105-R-L-B02,Renca,1,105R,,,
105,L,105-R-L-B03,Renca,1,105R,,,
105,S,105-R-S-B15,Renca,1,105R,,,
105,S,105-R-S-B14,Renca,1,105R,,,
105,S,105-R-S-B13,Renca,1,105R,,,
105,L,105-R-L-B11,Renca,1,105R,,,
105,L,105-R-L-B10,Renca,1,105R,,,
105,L,105-R-L-B09,Renca,1,105R,,,
105,L,105-R-L-B08,Renca,1,105R,,,
105,L,105-R-L-B07,Renca,1,105R,,,
105,L,105-R-L-B06,Renca,1,105R,,,
105,L,105-R-L-B01,Renca,1,105R,,,
105,L,105-I-L-B11,Lo Espejo,0,105I,,,
105,L,105-R-L-B04,Renca,1,105R,,,
105,L,105-I-L-B09,Lo Espejo,0,105I,,,
105,L,105-I-L-B04,Lo Espejo,0,105I,,,
105,L,105-I-L-B03,Lo Espejo,0,105I,,,
105,L,105-I-L-B02,Lo Espejo,0,105I,,,
105,L,105-I-L-B01,Lo Espejo,0,105I,,,
105,L,105-R-L-B05,Renca,1,105R,,,
105,D,105-R-D-B27,Renca,1,105R,,,
105,D,105-R-D-B26,Renca,1,105R,,,
105,D,105-R-D-B25,Renca,1,105R,,,
105,D,105-R-D-B24,Renca,1,105R,,,
105,D,105-R-D-B23,Renca,1,105R,,,
105,S,105-R-S-B20,Renca,1,105R,,,
105,S,105-R-S-B19,Renca,1,105R,,,
105,S,105-R-S-B18,Renca,1,105R,,,
105,S,105-R-S-B17,Renca,1,105R,,,
105,S,105-R-S-B16,Renca,1,105R,,,
105,L,105-I-L-B07,Lo Espejo,0,105I,,,
105,L,105-I-L-B08,Lo Espejo,0,105I,,,
105,L,105-I-L-B05,Lo Espejo,0,105I,,,
105,L,105-I-L-B06,Lo Espejo,0,105I,,,
105c,L,105c-R-L-B02,© Lo Valledor - Lo Espejo,1,105cR,,,
105c,L,105c-R-L-B09,© Lo Valledor - Lo Espejo,1,105cR,,,
105c,L,105c-R-L-B08,© Lo Valledor - Lo Espejo,1,105cR,,,
105c,L,105c-R-L-B04,© Lo Valledor - Lo Espejo,1,105cR,,,
105c,L,105c-R-L-B03,© Lo Valledor - Lo Espejo,1,105cR,,,
105c,L,105c-R-L-B10,© Lo Valledor - Lo Espejo,1,105cR,,,
106,S,106-R-S-B20,Nueva San Martin,1,106R,,,
106,S,106-R-S-B18,Nueva San Martin,1,106R,,,
106,D,106-R-D-B25,Nueva San Martin,1,106R,,,
106,D,106-R-D-B24,Nueva San Martin,1,106R,,,
106,S,106-I-S-B15,Peñalolen,0,106I,,,
106,S,106-I-S-B14,Peñalolen,0,106I,,,
106,S,106-I-S-B18,Peñalolen,0,106I,,,
106,S,106-I-S-B19,Peñalolen,0,106I,,,
106,S,106-I-S-B20,Peñalolen,0,106I,,,
106,D,106-I-D-B23,Peñalolen,0,106I,,,
106,L,106-R-L-B03,Nueva San Martin,1,106R,,,
106,L,106-R-L-B02,Nueva San Martin,1,106R,,,
106,L,106-I-L-B02,Peñalolen,0,106I,,,
106,L,106-I-L-B03,Peñalolen,0,106IPM,,,
106,L,106-I-L-B04,Peñalolen,0,106I,,,
106,L,106-I-L-B05,Peñalolen,0,106I,,,
106,D,106-R-D-B23,Nueva San Martin,1,106R,,,
106,L,106-I-L-B06,Peñalolen,0,106I,,,
106,L,106-I-L-B10,Peñalolen,0,106I,,,
106,L,106-I-L-B09,Peñalolen,0,106I,,,
106,L,106-I-L-B08,Peñalolen,0,106I,,,
106,L,106-I-L-B07,Peñalolen,0,106I,,,
106,D,106-I-D-B24,Peñalolen,0,106I,,,
106,D,106-I-D-B25,Peñalolen,0,106I,,,
106,D,106-I-D-B26,Peñalolen,0,106I,,,
106,D,106-I-D-B27,Peñalolen,0,106I,,,
106,D,106-R-D-B28,Nueva San Martin,1,106R,,,
106,D,106-R-D-B27,Nueva San Martin,1,106R,,,
106,D,106-R-D-B26,Nueva San Martin,1,106R,,,
106,S,106-R-S-B19,Nueva San Martin,1,106R,,,
106,L,106-I-L-B11,Peñalolen,0,106I,,,
106,S,106-I-S-B16,Peñalolen,0,106I,,,
106,S,106-I-S-B17,Peñalolen,0,106I,,,
106,S,106-R-S-B16,Nueva San Martin,1,106R,,,
106,S,106-R-S-B17,Nueva San Martin,1,106R,,,
106,L,106-R-L-B09,Nueva San Martin,1,106R,,,
106,L,106-R-L-B10,Nueva San Martin,1,106R,,,
106,L,106-R-L-B08,Nueva San Martin,1,106R,,,
106,L,106-R-L-B07,Nueva San Martin,1,106R,,,
106,L,106-R-L-B06,Nueva San Martin,1,106R,,,
106,L,106-R-L-B05,Nueva San Martin,1,106R,,,
106,L,106-R-L-B11,Nueva San Martin,1,106R,,,
106,L,106-R-L-B04,Nueva San Martin,1,106R,,,
106,D,106-I-D-B28,Peñalolen,0,106I,,,
106,S,106-R-S-B14,Nueva San Martin,1,106R,,,
106,S,106-R-S-B15,Nueva San Martin,1,106R,,,
107,D,107-R-D-B25,Ciudad Empresarial,1,107R,,,
107,D,107-R-D-B24,Ciudad Empresarial,1,107R,,,
107,S,107-R-S-B20,Ciudad Empresarial,1,107R,,,
107,D,107-R-D-B23,Ciudad Empresarial,1,107R,,,
107,D,107-R-D-B22,Ciudad Empresarial,1,107R,,,
107,D,107-R-D-B27,Ciudad Empresarial,1,107R,,,
107,D,107-R-D-B28,Ciudad Empresarial,1,107R,,,
107,L,107-I-L-B00,Av. Departamental,0,107I,,,
107,L,107-I-L-B05,Av. Departamental,0,107I,,,
107,D,107-I-D-B28,Av. Departamental,0,107I,,,
107,D,107-R-D-B21,Ciudad Empresarial,1,107R,,,
107,D,107-R-D-B26,Ciudad Empresarial,1,107R,,,
107,S,107-R-S-B19,Ciudad Empresarial,1,107R,,,
107,S,107-R-S-B14,Ciudad Empresarial,1,107R,,,
107,S,107-R-S-B17,Ciudad Empresarial,1,107R,,,
107,L,107-I-L-B02,Av. Departamental,0,107I,,,
107,L,107-I-L-B01,Av. Departamental,0,107I,,,
107,L,107-R-L-B03,Ciudad Empresarial,1,107R,,,
107,L,107-R-L-B04,Ciudad Empresarial,1,107R,,,
107,L,107-R-L-B05,Ciudad Empresarial,1,107R,,,
107,L,107-R-L-B06,Ciudad Empresarial,1,107R,,,
107,L,107-R-L-B07,Ciudad Empresarial,1,107R,,,
107,L,107-R-L-B08,Ciudad Empresarial,1,107R,,,
107,L,107-R-L-B09,Ciudad Empresarial,1,107R,,,
107,L,107-R-L-B10,Ciudad Empresarial,1,107R,,,
107,L,107-R-L-B11,Ciudad Empresarial,1,107R,,,
107,S,107-R-S-B12,Ciudad Empresarial,1,107R,,,
107,S,107-R-S-B13,Ciudad Empresarial,1,107R,,,
107,S,107-R-S-B15,Ciudad Empresarial,1,107R,,,
107,S,107-R-S-B16,Ciudad Empresarial,1,107R,,,
107,S,107-R-S-B18,Ciudad Empresarial,1,107R,,,
107,D,107-I-D-B27,Av. Departamental,0,107I,,,
107,D,107-I-D-B24,Av. Departamental,0,107I,,,
107,D,107-I-D-B25,Av. Departamental,0,107I,,,
107,L,107-R-L-B02,Ciudad Empresarial,1,107R,,,
107,L,107-R-L-B01,Ciudad Empresarial,1,107R,,,
107,L,107-R-L-B00,Ciudad Empresarial,1,107R,,,
107,L,107-I-L-B04,Av. Departamental,0,107I,,,
107,L,107-I-L-B06,Av. Departamental,0,107I,,,
107,L,107-I-L-B07,Av. Departamental,0,107I,,,
107,L,107-I-L-B08,Av. Departamental,0,107I,,,
107,L,107-I-L-B09,Av. Departamental,0,107I,,,
107,L,107-I-L-B10,Av. Departamental,0,107I,,,
107,L,107-I-L-B11,Av. Departamental,0,107I,,,
107,S,107-I-S-B12,Av. Departamental,0,107I,,,
107,S,107-I-S-B13,Av. Departamental,0,107I,,,
107,D,107-I-D-B26,Av. Departamental,0,107I,,,
107,S,107-I-S-B15,Av. Departamental,0,107I,,,
107,S,107-I-S-B16,Av. Departamental,0,107I,,,
107,S,107-I-S-B14,Av. Departamental,0,107I,,,
107,L,107-I-L-B03,Av. Departamental,0,107I,,,
107,D,107-I-D-B23,Av. Departamental,0,107I,,,
107,S,107-I-S-B18,Av. Departamental,0,107I,,,
107,S,107-I-S-B19,Av. Departamental,0,107I,,,
107,S,107-I-S-B20,Av. Departamental,0,107I,,,
107,D,107-I-D-B21,Av. Departamental,0,107I,,,
107,S,107-I-S-B17,Av. Departamental,0,107I,,,
107,D,107-I-D-B22,Av. Departamental,0,107I,,,
107c,L,107c-R-L-B03,Ciudad Empresarial,1,107cR,,,
107c,L,107c-R-L-B08,Ciudad Empresarial,1,107cR,,,
107c,L,107c-I-L-B08,Plaza Renca,0,107cI,,,
107c,L,107c-I-L-B09,Plaza Renca,0,107cI,,,
107c,L,107c-R-L-B09,Ciudad Empresarial,1,107cR,,,
107c,L,107c-I-L-B03,Plaza Renca,0,107cI,,,
108,S,108-I-S-B16,La Florida,0,108I,,,
108,L,108-I-L-B11,La Florida,0,108I,,,
108,S,108-I-S-B15,La Florida,0,108I,,,
108,D,108-R-D-B25,Maipu,1,108R,,,
108,D,108-R-D-B26,Maipu,1,108R,,,
108,D,108-R-D-B27,Maipu,1,108R,,,
108,D,108-R-D-B28,Maipu,1,108R,,,
108,S,108-I-S-B14,La Florida,0,108I,,,
108,L,108-I-L-B09,La Florida,0,108I,,,
108,S,108-I-S-B13,La Florida,0,108I,,,
108,D,108-R-D-B24,Maipu,1,108R,,,
108,L,108-R-L-B06,Maipu,1,108R,,,
108,S,108-R-S-B18,Maipu,1,108R,,,
108,S,108-I-S-B17,La Florida,0,108I,,,
108,S,108-I-S-B18,La Florida,0,108I,,,
108,S,108-I-S-B19,La Florida,0,108I,,,
108,S,108-I-S-B20,La Florida,0,108I,,,
108,D,108-I-D-B23,La Florida,0,108I,,,
108,D,108-I-D-B24,La Florida,0,108I,,,
108,D,108-I-D-B25,La Florida,0,108I,,,
108,D,108-I-D-B26,La Florida,0,108I,,,
108,D,108-I-D-B27,La Florida,0,108I,,,
108,D,108-I-D-B28,La Florida,0,108I,,,
108,L,108-R-L-B02,Maipu,1,108R,,,
108,L,108-R-L-B03,Maipu,1,108R,,,
108,L,108-R-L-B04,Maipu,1,108R,,,
108,L,108-R-L-B05,Maipu,1,108R,,,
108,L,108-R-L-B07,Maipu,1,108R,,,
108,L,108-R-L-B08,Maipu,1,108R,,,
108,L,108-R-L-B09,Maipu,1,108R,,,
108,L,108-R-L-B10,Maipu,1,108R,,,
108,L,108-R-L-B11,Maipu,1,108R,,,
108,S,108-R-S-B14,Maipu,1,108R,,,
108,S,108-R-S-B15,Maipu,1,108R,,,
108,S,108-R-S-B16,Maipu,1,108R,,,
108,S,108-R-S-B17,Maipu,1,108R,,,
108,S,108-R-S-B19,Maipu,1,108R,,,
108,L,108-I-L-B10,La Florida,0,108I,,,
108,S,108-R-S-B20,Maipu,1,108R,,,
108,L,108-I-L-B08,La Florida,0,108I,,,
108,L,108-I-L-B07,La Florida,0,108I,,,
108,L,108-I-L-B06,La Florida,0,108I,,,
108,L,108-I-L-B05,La Florida,0,108I,,,
108,L,108-I-L-B04,La Florida,0,108I,,,
108,L,108-I-L-B03,La Florida,0,108I,,,
108,L,108-I-L-B02,La Florida,0,108I,,,
108,L,108-I-L-B01,La Florida,0,108I,,,
108,D,108-R-D-B23,Maipu,1,108R,,,
109,L,109-I-L-B08,Maipu,0,109I,,,
109,S,109-R-S-B19,Renca,1,109R,,,
109,S,109-R-S-B18,Renca,1,109R,,,
109,S,109-R-S-B17,Renca,1,109R,,,
109,L,109-R-L-B11,Renca,1,109R,,,
109,S,109-R-S-B15,Renca,1,109R,,,
109,S,109-R-S-B14,Renca,1,109R,,,
109,S,109-R-S-B20,Renca,1,109R,,,
109,S,109-R-S-B16,Renca,1,109R,,,
109,D,109-R-D-B23,Renca,1,109R,,,
109,L,109-I-L-B06,Maipu,0,109I,,,
109,L,109-I-L-B03,Maipu,0,109I,,,
109,L,109-I-L-B04,Maipu,0,109I,,,
109,L,109-I-L-B05,Maipu,0,109I,,,
109,L,109-R-L-B10,Renca,1,109R,,,
109,L,109-I-L-B07,Maipu,0,109I,,,
109,D,109-R-D-B25,Renca,1,109R,,,
109,D,109-R-D-B26,Renca,1,109R,,,
109,D,109-R-D-B27,Renca,1,109R,,,
109,D,109-R-D-B28,Renca,1,109R,,,
109,D,109-R-D-B24,Renca,1,109R,,,
109,L,109-R-L-B09,Renca,1,109R,,,
109,L,109-I-L-B02,Maipu,0,109I,,,
109,L,109-R-L-B07,Renca,1,109R,,,
109,L,109-R-L-B08,Renca,1,109R,,,
109,L,109-I-L-B10,Maipu,0,109I,,,
109,L,109-I-L-B11,Maipu,0,109I,,,
109,S,109-I-S-B14,Maipu,0,109I,,,
109,S,109-I-S-B15,Maipu,0,109I,,,
109,S,109-I-S-B16,Maipu,0,109I,,,
109,S,109-I-S-B17,Maipu,0,109I,,,
109,S,109-I-S-B18,Maipu,0,109I,,,
109,S,109-I-S-B19,Maipu,0,109I,,,
109,S,109-I-S-B20,Maipu,0,109I,,,
109,D,109-I-D-B23,Maipu,0,109I,,,
109,L,109-I-L-B09,Maipu,0,109I,,,
109,L,109-R-L-B05,Renca,1,109R,,,
109,L,109-R-L-B06,Renca,1,109R,,,
109,L,109-R-L-B04,Renca,1,109R,,,
109,L,109-R-L-B03,Renca,1,109R,,,
109,L,109-R-L-B02,Renca,1,109R,,,
109,D,109-I-D-B28,Maipu,0,109I,,,
109,D,109-I-D-B27,Maipu,0,109I,,,
109,D,109-I-D-B24,Maipu,0,109I,,,
109,D,109-I-D-B25,Maipu,0,109I,,,
109,D,109-I-D-B26,Maipu,0,109I,,,
109N,L,109N-I-L-B01,Maipu,0,109NI,,,
109N,D,109N-R-D-B22,Plaza Italia,1,109NR,,,
109N,D,109N-R-D-B21,Plaza Italia,1,109NR,,,
109N,S,109N-I-S-B12,Maipu,0,109NI,,,
109N,S,109N-R-S-B13,Plaza Italia,1,109NR,,,
109N,S,109N-R-S-B12,Plaza Italia,1,109NR,,,
109N,L,109N-R-L-B01,Plaza Italia,1,109NR,,,
109N,L,109N-R-L-B00,Plaza Italia,1,109NR,,,
109N,D,109N-I-D-B22,Maipu,0,109NI,,,
109N,D,109N-I-D-B21,Maipu,0,109NI,,,
109N,L,109N-I-L-B00,Maipu,0,109NI,,,
109N,S,109N-I-S-B13,Maipu,0,109NI,,,
110,S,110-R-S-B18,Renca,1,110R,,,
